"YEAR","ZIPCODE","PerinatalDisorders","PregnancyBirthPuerperium","CongenitalAnomalies","BloodBloodformingOrgans","Circulatory","Digestive","Endocrine","Respiratory","NervousSensory","Musculoskeletal","Neoplasms","Genitourinary","Infections","InjuriesPoisoning","MentalIllness","Skin","Symptoms","Other","EDvisits","Age_0_9","Age_10_59","Age_60_79","Age_80_and_Over"
"2005","90027",456.690848702037,4728.60763919238,378.02639629403,1158.11554934009,3327.94336159427,15483.7863823092,2893.10374967223,37881.304081811,16805.7862074993,9057.33764531072,576.872650992046,10626.2564461149,18304.7810506075,43274.1893191155,5840.83559129447,9815.57556157678,88989.1617865571,11950.441394983,281551.000786645,110252.600297177,141615.680447513,22878.2449086618,6804.47513329254
"2005","90028",309.177429300028,3201.2438134223,255.921986932559,784.038457076627,2253.00107571265,10482.4462393301,1958.61682484803,25645.4541356234,11377.4335346723,6131.77246147664,390.539910694773,7193.92267313894,12392.2455753413,29296.4105734821,3954.21659578457,6645.0957531853,60245.2191781993,8090.38928632466,190608.624822389,74640.4611136949,95873.1101220361,15488.4578218722,4606.59576478607
"2005","90029",1.55910260780716,49.891283449829,0,35.8593599795646,314.938726777045,625.200145730669,233.865391171073,614.286427476019,313.379624169238,559.717836202769,77.9551303903578,525.417578831011,123.169106016765,1596.52107039453,199.565133799316,358.593599795646,1574.69363388523,293.111290267745,7499.28354355242,154.351158172908,4661.71679734339,1900.54607891692,782.669509119192
"2005","90031",125.351528937799,1951.19550965021,290.287751224376,536.042722431376,4313.08221279399,15160.9375525822,4736.9683040705,25871.8958278725,11956.226753554,16872.9755399168,940.13646703349,9586.09323929586,6828.35960266429,36513.5808898024,17135.2241333525,10437.1641462946,34527.7487734721,14395.6334811725,212178.904436121,43231.4332235347,148254.572764513,17895.5801180936,2797.31832998035
"2005","90032",150.196277605183,2337.92363693331,347.822958664634,642.286713443217,5167.93770970465,18165.8445229848,5675.83828002744,30999.7211909855,14325.9581099996,20217.2094723819,1126.47208203887,11486.0627031753,8181.74459586129,43750.5946529413,20531.4358952664,12505.8163774421,41371.1694129855,17248.8567228689,254232.89131531,51799.9293724928,177638.718537098,21442.4948949505,3351.74851076829
"2005","90033",159.479592907355,2482.42576854475,369.321162522296,681.985101248557,5487.3570454307,19288.6370790053,6026.6498793411,32915.7486097996,15211.4153813871,21466.7925716084,1196.09694680516,12195.9920260204,8687.44098205855,46454.7266813556,21800.4406672962,13278.7745252334,43928.2341831917,18314.972195992,269946.490399748,55001.5738117721,188618.193264086,22767.8103032211,3558.91302066939
"2005","90034",12.7131726630464,1029.76698570676,3.6323350465847,134.396396723634,2424.58364359529,2675.21476180963,1029.76698570676,5806.28757196564,2733.33212255498,4387.86073627431,141.661066816803,2847.7506765224,1501.97054176277,19271.3535896551,1968.72559524891,4095.45776502425,26506.9650024518,1725.35914712773,78296.7980966564,7123.00902635259,52213.0001271317,13857.3582027206,5103.4307404515
"2005","90035",402.172136875581,6268.77838748921,102.138955396973,1576.77012394077,6364.53365817387,13080.1699755248,3313.13236568931,30099.0734185454,15569.8070133261,22789.7544229496,778.809534901918,18110.5135288258,6460.28892885853,84175.2666165303,18110.5135288258,15601.7254368876,77804.3492736441,21621.5401205967,342242.104796407,41991.8780375805,247367.782602044,35008.1269623125,17414.6918951839
"2005","90036",570.299597593111,8889.43182280055,144.83799303952,2235.93651754759,9025.2174412751,18548.3154836235,4698.18239921943,42681.9460738336,22078.7415639619,32316.9771969429,1104.38969692634,25681.5866408199,9161.00305974965,119364.611013695,25681.5866408199,22124.0034367867,110330.341197854,30660.3926515534,485315.905177172,59546.5198883727,350779.514392588,49643.2221142955,24694.8778132382
"2005","90037",16.4308211943814,0,65.7232847775255,12.323115895786,36.9693476873581,53.4001688817395,4.10770529859535,90.3695165690976,102.692632464884,1840.25197377071,24.6462317915721,28.7539370901674,28.7539370901674,22288.4089501783,28.7539370901674,123.23115895786,176.6313278396,4473.29107017033,29394.7391167483,9653.10745169906,18948.8445424203,685.986784865423,106.800337763479
"2005","90038",1.58541542471117,75.3072326737805,1.58541542471117,31.7083084942234,294.887268996277,392.390317616014,168.054035019384,779.23168124554,401.902810164281,619.897431062067,15.0614465347561,376.536163368903,180.737358417073,2397.94082987564,564.407891197176,370.194501670058,1681.33305790619,393.975733040726,8746.73689813152,418.549672123749,6413.00539295668,1176.37824513569,738.803587915405
"2005","90039",298.862472086833,4408.22146328079,91.319088693199,340.37114876556,5246.69673219107,10410.3761110247,2274.67548199423,19932.4665411246,10028.4962855804,8866.25333857605,257.353795408106,11165.8340265775,8949.2706919335,50997.5601674838,7463.26006683508,7297.22536012018,50001.3519271943,11556.0155873575,209585.610286227,37465.7315702188,127514.654757049,31065.0936263592,13540.1303326007
"2005","90040",7.93224156356063,246.509660898346,0.305086213983101,14.9492244851719,106.475088680102,190.068711311472,77.1868121377246,759.054500389955,292.577679209794,486.307425089063,3.66103456779721,249.560523038177,137.288796292395,1825.02573204691,219.967160281816,310.88285204878,2854.69170423988,257.187678387754,8039.93699709666,1942.4839244304,4728.83631673807,921.970538656931,446.64621727126
"2005","90041",65.1742652560071,2028.54900609322,0,124.91734174068,1327.92565459115,2615.11739339729,513.247338891056,8581.27825870761,3628.03409925106,2549.94312814128,51.5962933276723,3090.346410889,828.256287628424,16725.3458213228,2655.85130918229,2788.91543407997,16000.2821203498,2237.64977378958,65812.4299366389,13165.2015817134,42124.3001104659,7478.74693812682,3044.18130633267
"2005","90042",1982.87676641343,44908.4867652523,477.359221543974,4075.91335318316,32350.2672446339,87246.5777221909,18837.3292809276,193734.404066616,76597.7950877484,92167.0496981057,3084.47496997645,88017.696464685,42448.2507772949,442622.15819162,60147.2619145407,62497.3380821418,308484.216937763,60183.9818546595,1619863.4383993,304408.30358458,1050116.84751651,181359.784246591,83978.5030516206
"2005","90043",408.147656836883,6590.94692720186,82.904992794992,806.729352966652,5570.57778510965,11093.3257666837,3472.44373668255,26638.0119157447,8956.92787542817,10745.7625276586,519.750531753219,10257.8985315957,4317.43693247766,44921.7514806095,5398.39049238159,8960.11652899721,33895.3874388756,9919.90125327769,192559.600380645,34979.5296523485,127740.650629237,22467.2530474428,7327.52590164967
"2005","90044",114.36880162818,3729.69369754121,241.445247881714,571.8440081409,9467.19524588824,13597.1797491281,3755.10898679191,28458.7701384788,10795.1441092377,18794.6064008976,806.935433709937,13686.1332615056,10483.8068159165,42977.254122945,24430.4467922418,12453.4917328463,41229.9529869589,41878.0428628519,277471.42039459,43415.6678625197,213158.030945677,18426.0847067623,2465.28305731855
"2005","90045",377.505141407147,6096.11818194197,76.6807318483267,746.162506062564,5152.35532842411,10260.4717730896,3211.74296087799,24638.1089946508,8284.46829853653,9939.00255111004,480.729203510664,9487.76593677181,3993.29657394748,41549.1596261241,4993.09534689297,8287.41755745377,31350.6222902967,9175.14449154402,178102.796753408,32353.3703221594,118150.261483685,20780.4783308965,6777.39699182518
"2005","90046",728.431353009841,11354.2791850105,184.998438859642,2855.91339989573,11527.7152214415,23691.3625764629,6000.88686050964,54516.7274514508,28200.6995236667,41277.7766705577,1410.61309630477,32802.5356903003,11701.1512578724,152461.838425203,32802.5356903003,28258.5115358103,140922.560801332,39161.8570261005,619883.519008946,76057.4831761704,448043.094113196,63408.2149191424,31542.233825569
"2005","90047",479.190924335605,7738.18469220074,97.3356565056697,947.150811382093,6540.20738136173,13024.2595762779,4076.86653594901,31274.6951710909,10515.9945817087,12616.1985547733,610.219692708621,12043.4156530284,5068.94149648757,52740.9511096875,6338.04871015764,10519.7382608051,39795.3087944334,11646.585668813,226077.036950803,41068.1596871999,149975.528279755,26377.9629130365,8602.97456346265
"2005","90048",308.657096663564,4811.13125275587,78.3891039145559,1210.13179168096,4884.62103767576,10038.7046200578,2542.74655822841,23100.2890598207,11949.4390279751,17490.5688109353,597.716917348489,13899.3679878497,4958.11082259566,64602.4202635834,13899.3679878497,11973.9356229484,59712.8999069129,16593.9934349125,262662.289941698,32227.7203468718,189848.611043065,26867.865366714,13365.3422174318
"2005","90049",5.34502830719918,277.941471974358,10.6900566143984,80.1754246079878,1699.71900168934,2661.82409698519,839.169444230272,5061.74180691763,2816.82991789397,3682.72450366024,42.7602264575935,3597.20405074505,1844.03476598372,23881.586476566,3249.7772107771,2672.51415359959,15334.8862133545,6312.47843080224,74076.7473094735,4880.01084447285,54369.6279408301,9450.01004712816,5377.09847704238
"2005","90056",75.5047002425354,1219.28293282282,15.336892236765,149.239759073136,1030.52118221648,2052.19415737329,642.379832532196,4927.86145176672,1656.97424204127,1987.897186073,96.1505167151036,1897.64547406435,798.69815725307,8310.23607044405,998.66763680166,1657.56412251191,6270.42940295431,1835.118144176,35622.2917417693,6470.98876297354,23631.2015345016,4156.29779616332,1355.54532154177
"2005","90057",2.12125068940647,67.8800220610072,0,48.7887658563489,428.492639260108,850.621526451996,318.187603410971,835.772771626151,426.371388570701,761.528997496924,106.062534470324,714.861482329982,167.578804463111,2172.16070595223,271.520088244029,487.887658563489,2142.46319630054,398.795129608417,10203.2158160451,210.003818251241,6342.53956132536,2585.80459038649,1064.86784608205
"2005","90058",0.831389588000895,52.6744688969138,0.23753988228597,2.07847397000224,13.3616183785858,139.970375637008,13.8366981431578,246.091318048265,83.198343770661,44.1230331346189,1.12831444085836,83.0201888589465,29.9300251680322,261.82833524971,27.495241374601,57.6628064249192,209.68833108794,18.1718009948767,1285.32830304938,482.799810746234,711.135022593623,72.7465889500783,18.6468807594486
"2005","90059",45.6031010108687,1487.16779407666,96.2732132451673,228.015505054344,3774.92336145525,5421.70200906995,1497.30181652352,11347.5716348712,4304.42603430367,7494.10959945276,321.755212687796,5457.17108763396,4180.28425932963,17136.6319576398,9741.32907704391,4965.67099896126,16439.9179144182,16698.3354868131,110638.190063591,17311.4438448481,84994.0462618125,7347.1662739733,983.000177345393
"2005","90061",33.0963601519431,1079.30907828837,69.8700936541021,165.481800759715,2739.64314591085,3934.78948473101,1086.6638249888,8235.47761780851,3123.92866100841,5438.83518496932,233.51320773871,3960.53109818252,3033.83301392812,12436.8766704302,7069.75026579007,3603.82588321158,11931.2378347755,12118.7838756365,80295.4471019642,12563.7460510126,61684.2605765215,5332.19135781305,713.410429941885
"2005","90062",7.97655179261582,0,31.9062071704633,5.98241384446186,17.9472415333856,25.9237933260014,1.99413794815395,43.871034859387,49.8534487038489,893.373800772972,11.9648276889237,13.9589656370777,13.9589656370777,10820.1925066834,13.9589656370777,59.8241384446186,85.7479317706201,2171.61622553966,14270.0511569897,4686.22417816179,9198.95835483419,333.02103734171,51.8475866520028
"2005","90063",174.04710246408,2709.18055546061,403.056447811553,744.280372379288,5988.59438083642,21050.5390243397,6577.14839837943,35922.4059112046,16600.8874442383,23427.6560290465,1305.3532684806,13310.0231515951,9480.98689738539,50698.0888730236,23791.780888149,14491.7113735881,47940.81635504,19987.9356619275,294604.49213535,60025.6395090262,205847.34015903,24847.5139702008,3883.99849709315
"2005","90064",5.99304606966879,485.436731643172,1.71229887704823,63.3550584507844,1142.95950042969,1261.10812294602,485.436731643172,2737.10975496159,1288.50490497879,2068.45704347426,66.7796562048808,1342.44231960581,708.035585659442,9084.60169217937,928.065991360139,1930.61698387188,12495.5010552594,813.341966597908,36909.4584442131,3357.81809789157,24613.4402081297,6532.42021593898,2405.77992225276
"2005","90065",475.075357926729,7007.36152941926,145.161914922056,541.058046527664,8340.21183915814,16548.4583011144,3615.85133533122,31684.8870661688,15941.4175659858,14093.9022851596,409.092669325795,17749.3432336514,14225.8676623615,81066.3312151083,11863.6874104481,11599.7566560443,79482.7466886859,18369.5805065002,333159.791283839,59555.9747312036,202698.819382071,49381.4441489395,21523.5530216249
"2005","90066",8.22538814133294,1480.56986543993,16.4507762826659,263.212420522654,2780.18119177054,5971.63179060772,2410.03872541055,13637.69353833,8102.00731921295,6012.75873131438,172.733150967992,7419.30010348232,2072.7978116159,46744.8808071951,7221.89078809033,7312.37005764499,25564.5063432628,7698.96330028764,144906.662885862,10438.0175513515,112095.589590085,15883.2245009139,6473.38046722903
"2005","90067",0.612557837218035,49.6171848146608,0.175016524919438,6.47561142201922,116.823530383725,128.899670603166,49.6171848146608,279.763915083722,131.699935001877,211.419962102682,6.8256444718581,137.21295553684,72.3693330541878,928.550172960081,94.8589565063356,197.331131846667,1277.1830905996,83.1328493367333,3772.56870290096,343.207405367019,2515.77503745447,667.688042567658,245.898217511811
"2005","90068",210.203129906907,2176.45728764855,173.995892219593,533.050999285458,1531.76730549387,7126.79128478633,1331.62174161122,17435.7964596466,7735.2740292537,4168.86111705325,265.519743040304,4890.99435759469,8425.22305851751,19918.0037544325,2688.38739828308,4517.85865809486,40959.4376337741,5500.48285866447,129590.732465909,50746.4551319756,65182.0796465873,10530.2716273939,3131.92605995267
"2005","90069",303.122409613499,4724.86041651518,76.9834691081903,1188.43230435769,4797.03241880411,9858.69551266762,2497.15127919692,22686.0660528198,11735.1675721798,17176.936544765,586.998951949951,13650.131366246,4869.20442109304,63444.0014787873,13650.131366246,11759.2249062761,58642.157593164,16296.43811684,257952.359114269,31649.8287371047,186444.339246398,26386.0840368322,13125.6814829465
"2005","90071",1.77928557834212,35.4721401469483,0.567857099470891,2.6121426575661,26.3485694154493,67.0828520174946,17.0357129841267,79.4242796459953,37.2892828652552,50.3499961530856,3.44499973679007,42.7785681601404,18.7771414225041,202.270698831531,62.8049952014805,29.9449977120983,112.852134234848,51.5992817719216,842.434935635049,73.93499435111,622.863523839638,107.552134639787,38.0842828045144
"2005","90073",6.35072378357278,91.3798588858528,0.705635975952531,21.3454882725641,165.648045354857,365.695844537399,111.666893194488,669.648541178952,376.633202164664,457.075703423252,13.7599015310744,398.507917419192,228.096829226656,2666.42194413063,302.894242677624,403.094551262884,1674.29776194137,514.585035463384,8467.80812042437,941.671209908653,5757.10751880272,1121.43197478256,647.597416930436
"2005","90077",1.17408868815554,61.0526117840879,2.34817737631107,17.6113303223331,373.360202833461,584.696166701457,184.331924040419,1111.86198768329,618.744738657968,808.947106139165,9.39270950524429,790.161687128676,405.06059741366,5245.82825867894,713.845922398566,587.044344077769,3368.46044631824,1386.59874071169,16271.6951291476,1071.94297228601,11942.8301359181,2075.78880065899,1181.13322028447
"2005","90089",0.99064548032845,0,3.9625819213138,0.742984110246337,2.22895233073901,3.21959781106746,0.247661370082113,5.44855014180648,6.19153425205281,110.952293796786,1.48596822049267,1.73362959057479,1.73362959057479,1343.81059406554,1.73362959057479,7.42984110246337,10.6494389135308,269.703232019421,1772.2647643076,582.004219692964,1142.46190018878,41.3594488037128,6.43919562213492
"2005","90094",1.80651047963854,325.171886334938,3.61302095927709,57.8083353484334,610.600542117828,1311.52660821758,529.307570534093,2995.19437524071,1779.41282244397,1320.55916061578,37.9367200724094,1629.47245263397,455.240640868913,10266.3990557858,1586.11620112264,1605.98781639867,5614.63457071659,1690.89380894168,31825.2951197922,2292.46179866131,24619.1248165141,3488.37173618203,1421.72374747553
"2005","90201",25.9407730616193,1643.53326468973,7.41164944617693,64.8519326540482,416.905281347452,4367.31443615976,431.728580239806,7678.4688262393,2595.93021852347,1376.71388462737,35.2053348693404,2590.37148143884,933.867830218293,8169.49060204852,857.89842339498,1799.17790305945,6542.63354861269,566.991182632535,40104.4351532634,15064.1774993546,22188.6255294922,2269.81764289169,581.814481524889
"2005","90210",290.041796776599,4520.96895927968,73.6614087051679,1137.14799688603,4590.02652994077,9433.26415230556,2389.39194487388,21707.0963778042,11228.760989494,16435.7018173406,561.668241376905,13061.0885310351,4659.08410060187,60706.2084491465,13061.0885310351,11251.7801797144,56111.5780811616,15593.1994552752,246820.965218841,30284.0466539121,178398.724207828,25247.4478336963,12559.2701842311
"2005","90211",139.244257805992,2170.44224072196,35.3636210300931,545.925899652062,2203.59563543768,4528.7537181663,1147.10745716365,10421.2170723056,5390.74198077482,7890.50794233953,269.64761035446,6270.41205389839,2236.74903015339,29144.0441814255,6270.41205389839,5401.79311234672,26938.2383196734,7486.03652680784,118494.653166584,14538.868695997,85646.2696822568,12120.8811080644,6029.49738563088
"2005","90212",164.543524021177,2564.78953315548,41.7888314974417,645.115086241756,2603.96656268434,5351.58223364113,1355.52522169827,12314.6462819024,6370.18500139127,9324.13302786668,318.639840167993,7409.68218489013,2643.14359221319,34439.2207578291,7409.68218489013,6383.24401123422,31832.6423931762,8846.17326761469,140023.927140053,17180.4333493857,101207.326282867,14323.1219957481,7124.99577031381
"2005","90220",56.7291901075389,1850.00192184029,119.76162356036,283.645950537694,4695.91629223516,6744.47037945184,1862.60840853086,14116.1134717593,5354.60522181714,9322.49690767222,400.255952425413,6788.59308286882,5200.17575985773,21317.568993744,12117.9853313048,6177.17847837645,20450.8730337678,20772.3384443771,137631.318444235,21535.0308891563,105730.603873762,9139.70285065904,1222.82920898473
"2005","90221",11.013391657926,159.694179039928,0,9.17782638160504,77.0937416054823,214.761137329558,102.791655473976,873.7290715288,267.992530342867,156.023048487286,3.67113055264201,238.623485921731,220.267833158521,877.400202081442,111.969481855581,139.502961000397,680.994717515094,60.5736541185932,4205.28004805143,1536.36813628068,2377.0570328357,209.254441500595,82.6004374344453
"2005","90222",38.1510475660585,1244.14805118202,80.5411004172347,190.755237830293,3158.05893741262,4535.73565507585,1252.62606175226,9493.2523360209,3601.03498970741,6269.48881668895,269.176835604969,4565.40869207167,3497.17936022203,14336.3158742678,8149.48766063862,4154.22517941526,13753.4526475641,13969.6419171051,92558.6804005431,14482.5615566043,71105.0746525629,6146.55766342054,822.367025312818
"2005","90230",7.38971488132801,598.566905387568,2.11134710895086,78.1198430311818,1409.3241952247,1555.00714574231,598.566905387568,3374.98835365795,1588.78869948552,2550.50730761264,82.3425372490835,1655.29613341747,873.04202955118,11201.7520865388,1144.35013305137,2380.54386534209,15407.5555275689,1002.88987675166,45511.1426069902,4140.35168065263,30349.5590176141,8054.78922064753,2966.44268807596
"2005","90232",3.77555437398768,305.819904293002,1.07872982113934,39.9130033821554,720.052155610507,794.484513269121,305.819904293002,1724.34961909123,811.74419040735,1303.10562393632,42.0704630244341,845.724179773239,446.054781041115,5723.20106605475,584.67156305752,1216.2678733346,7872.0308697643,512.396665041185,23252.560659569,2115.38917925424,15506.2018139674,4115.35426764657,1515.61539870077
